#"Step","opes_expl_bias (kJ/mol)"
34800,99.68690996651617
35000,19.918261500079367
35200,-79.04958546855964
35400,-85.99553900707201
35600,-86.29660571471673
35800,-76.17121298431385
36000,-80.68422769835314
36200,-73.29053133762706
36400,-69.3442907293497
36600,-62.42985205734423
36800,-63.281399437072544
37000,-63.0668257468467
37200,-55.47908567960819
37400,-52.96610753154386
37600,-48.79376931975531
37800,-44.67232774529431
38000,-65.06101355842046
38200,-26.34266533423893
38400,-44.461170540943506
38600,-21.275960923799282
38800,-39.96040229829917
39000,-23.821067429929812
39200,-20.80055458226141
39400,-13.60518943450675
39600,-19.834695298931017
39800,-12.132870375950388
40000,-45.8724743218767
40200,-9.363209567062809
40400,-31.421685635698534
40600,-47.26277370741219
40800,-49.39099427719355
41000,-14.96979764425998
41200,-31.366254946859364
41400,0.9142885216123458
41600,-7.940184905238728
41800,-30.915081727136755
42000,-15.817103451196557
42200,-25.74991805203973
42400,-27.98180108284599
42600,-22.454557231388105
42800,-22.899069598069644
43000,3.825784958163494
43200,-2.3988326937562796
43400,7.740635435635026
43600,1.3078906353458066
43800,9.364591268482036
44000,8.38021650631959
44200,14.665390916722286
44400,0.3110204023441696
44600,15.74450645177053
44800,14.959129491028968
45000,-1.439154381480041
45200,-29.207301429788135
45400,13.763889292654579
45600,17.18273697329778
45800,22.913129546383665
46000,-8.108419589624894
46200,-13.011021641887536
46400,-17.659210094688742
46600,15.804759729991552
46800,19.022394373047817
47000,23.870164122973836
47200,24.68486637247087
47400,26.385536546382383
47600,27.30789854930997
47800,27.46518052771086
48000,24.013755384448558
48200,33.61743999805901
48400,13.667446469016397
48600,17.3033330008441
48800,35.647667229154514
49000,8.965069573891654
49200,-26.095698702650488
49400,-13.701029520580466
49600,-15.985816232045847
49800,-12.080206325730947
50000,-4.692939412554678
50200,-0.022689885141365794
50400,29.328784462792193
50600,34.81572874164649
50800,37.69317976084145
51000,21.784857133403754
51200,35.74505496920375
51400,31.42077190104883
51600,34.50400242411547
51800,32.80627311221459
52000,40.487196599535416
52200,32.34716237620935
52400,-6.203339873991091
52600,2.5298348683145133
52800,-1.6789631793679631
53000,3.2361642034120472
53200,1.2469625850573536
53400,-0.17358339888463506
53600,21.55974618493393
53800,41.95937525285527
54000,31.210035163130584
54200,28.79949664156163
54400,44.289732803308674
54600,-0.962911334785839
54800,-24.96958347114517
55000,-22.28992789554956
55200,-20.77607637759466
55400,-4.896538451732538
55600,-0.55364765471782
55800,23.933279083101176
56000,-11.819306410593228
56200,7.586923805931237
56400,8.031997015283293
56600,39.80713428917896
56800,37.642592783023375
57000,43.947360014705744
57200,26.446727684548208
57400,5.728879694879218
57600,-5.950524811397135
57800,18.1528301715782
58000,26.270662333842303
58200,45.15702224747262
58400,25.73857525934072
58600,45.6550417693956
58800,32.56451143208054
59000,43.93759079042083
59200,17.40185865725011
59400,-6.11413692359514
59600,-6.565682800232232
59800,-1.4100518372063664
60000,-1.0132420536873354
60200,17.668059636774107
60400,43.0971978572529
60600,36.42736956625463
60800,35.68853852212149
61000,41.523791516542325
61200,45.37809826784136
61400,41.717960372314245
61600,3.9649800393365444
61800,-3.5635693511663287
62000,-11.059011791251802
62200,-5.208656112294149
62400,7.710824728311111
62600,35.74171421888915
62800,43.949816473283946
63000,38.92982447839312
63200,42.71485069405255
63400,48.83806496014428
63600,49.016332202915386
63800,52.86358276059395
64000,43.387917391797664
64200,41.66499373391345
64400,47.70731071335951
64600,50.84178371043614
64800,52.39604928470209
65000,39.14495287540372
65200,52.36063073967562
65400,58.50515869586705
65600,32.391115842546654
65800,58.23205972046733
66000,39.50507096746185
66200,56.24757154926447
66400,53.36321526846849
66600,52.2800244492732
66800,57.701090995011825
67000,61.83521997150341
67200,49.877124497180304
67400,52.09033428872584
67600,60.13513385239215
67800,55.18217377220424
68000,22.567349145113432
68200,-8.943740707812893
68400,-8.597481552088981
68600,0.3169294036977608
68800,1.999424090390802
69000,-1.882275587110604
69200,6.873188967835571
69400,2.4458876563732206
69600,0.5079767113901456
69800,9.898771372770021
70000,25.832345541967555
70200,31.812051994106383
70400,23.0207609721691
70600,2.6888587880825883
70800,2.5426471930519745
71000,25.608344393928597
71200,47.89150728728264
71400,49.32661179478662
71600,54.88783248090205
71800,60.29742650272266
72000,25.471568252121227
72200,-19.921637956034346
72400,-5.948183868278801
72600,-15.402199507792824
72800,-18.344572470230727
73000,-6.00839060708771
73200,-6.584497286693649
73400,-1.7807978494052217
73600,9.085594180278452
73800,19.206327597045657
74000,-2.913906545115024
74200,4.059167126664974
74400,5.8011629218138605
74600,21.187163240870255
74800,41.83935191315201
75000,25.71482298054269
75200,20.856214264640045
75400,30.27414839008452
75600,22.495286813073267
75800,50.69574434416753
76000,55.53007950488155
76200,52.62447349150433
76400,53.16632430938933
76600,47.06409115060489
76800,60.085320016056784
77000,62.084320902733815
77200,62.36950862600311
77400,54.03782922236511
77600,65.89889491916668
77800,66.30530620522913
78000,65.6920832328939
78200,40.59731484190381
78400,68.25375316968308
78600,56.86130545398974
78800,68.48518855024933
79000,46.209515197597774
79200,29.754993078812273
79400,29.20871312796394
79600,66.41306801228305
79800,60.870645528603006
80000,64.99694457620238
80200,59.77653240865723
80400,69.16444382402771
80600,48.63559947339265
80800,72.0942441009222
81000,35.00208190914533
81200,31.49642021468245
81400,-2.7450071030598022
81600,-3.3408978352529437
81800,0.9230542589538585
82000,0.5805233353514765
82200,8.447616428902968
82400,15.666479775693297
82600,13.289501686363556
82800,42.17109420014865
83000,43.73796305733038
83200,49.24677656810376
83400,70.43187015108809
83600,22.497494738306948
83800,57.66760049326274
84000,13.010116727572509
84200,-3.7826526772668245
84400,-3.828473903787877
84600,8.27813601757471
84800,0.451940583519127
85000,3.3952027966792757
85200,21.700111491848183
85400,8.537684410209682
85600,22.448929228266945
85800,9.426929470072974
86000,10.472312076442586
86200,28.28738409062891
86400,37.09713557652381
86600,52.10971645367633
86800,65.86153736687362
87000,45.378496741936154
87200,14.858902728635993
87400,8.7692538935761
87600,6.6626045415848045
87800,11.667867526896774
88000,31.39202638518873
88200,64.34686643288329
88400,51.7891288690514
88600,70.11795060431533
88800,65.19512541593666
89000,62.49932593957833
89200,69.82771199672277
89400,70.72441561922112
89600,72.68760672775777
89800,74.7646870516535
90000,62.07094279172994
90200,66.58781522343736
90400,67.85809437569463
90600,73.02247035130844
90800,65.35678302203792
91000,75.06969736088223
91200,67.18925936670549
91400,69.37254529266997
91600,27.206923056534492
91800,-0.6434889661180602
92000,1.0964498264689546
92200,5.8497230740722
92400,7.351050449849608
92600,35.34417893067866
92800,9.566253864340712
93000,16.83303535789044
93200,49.1788700821471
93400,74.37633951002547
93600,68.34065690793238
93800,69.77692360072015
94000,56.65098076345718
94200,20.220422501759778
94400,5.778547430334597
94600,8.92815220105172
94800,24.432330458232933
95000,57.02290675878298
95200,56.882112135091866
95400,34.86658635776828
95600,11.001933845550793
95800,16.36967794044363
96000,15.649919424154527
96200,36.32042706235757
96400,33.55982557671102
96600,49.438721916718
96800,75.3520397201054
97000,37.615498574955424
97200,31.51356266374622
97400,12.316609467813606
97600,3.1396026529670213
97800,6.215008585189581
98000,7.941851606369817
98200,9.515045959649822
98400,11.813263055224535
98600,24.79178111633635
98800,57.75392563345059
99000,73.72389991488002
99200,40.43107832732791
99400,53.68061364507355
99600,65.89520078710598
99800,61.5658149045856
100000,69.94526053361088
100200,30.04289295944941
100400,25.137477547311686
100600,25.335935400500958
100800,35.948900260634936
101000,15.240042525831836
101200,10.290210930718102
101400,16.854881233149193
101600,20.877183255579272
101800,15.933179747022699
102000,16.0275161039161
102200,26.953149238101872
102400,31.824655282708488
102600,44.357091449103876
102800,75.94281431974055
103000,51.3423913136937
103200,56.8800851633473
103400,31.146523016513278
103600,9.411848461790544
103800,22.100035550916836
104000,40.90630274241657
104200,73.96720750346904
104400,68.00910137898234
104600,32.30592778498297
104800,54.67882434337706
105000,28.639768921685295
105200,46.618877937729486
105400,36.049401635576416
105600,67.67545905016867
105800,64.17178784895704
106000,67.82629696640613
106200,58.23757831253912
106400,68.29667047475253
106600,58.311683472362375
106800,66.70821686613893
107000,76.33716704613049
107200,66.94630768163873
107400,72.47908105053246
107600,50.69277428820259
107800,77.85977976160584
108000,70.9496406946152
108200,78.44489318198794
108400,76.46718852511668
108600,74.78206841051912
108800,74.69983188241982
109000,75.65168645124947
109200,76.40146277838663
109400,77.46225652559141
109600,29.158273784685342
109800,19.751776147514423
110000,8.49914877908297
110200,8.321640638258454
110400,18.733666720050497
110600,35.85417007263882
110800,21.51682790726854
111000,9.833000932108442
111200,9.029843361840076
111400,22.614952687667863
111600,49.483916287550564
111800,36.68525812901942
112000,25.22996632563614
112200,13.57953812117853
112400,24.27152310391707
112600,31.489824468660473
112800,46.88878524697595
113000,29.71156137691857
113200,21.02994502539438
113400,15.522897738764529
113600,16.180412883335617
113800,14.482980199440773
114000,15.234990730786759
114200,19.890172803812465
114400,31.366672389595976
114600,37.973659355352744
114800,2.8890208836580284
115000,13.7516991969257
115200,20.031795853832417
115400,18.25968080304288
115600,27.740725359775848
115800,3.4900720557437337
116000,31.278284776410754
116200,3.4223678946675475
116400,3.2765337484559245
116600,6.650749315235615
116800,8.763471968036692
117000,8.959689635948438
117200,14.671495366365988
117400,31.09509286742963
117600,26.416534066965117
117800,19.491862562276218
118000,38.90224877415257
118200,20.10310192086451
118400,9.406964522195114
118600,19.48112167093972
118800,47.62690088246955
119000,56.54606296565482
119200,74.39335286307106
119400,56.03909038155843
119600,75.78665641430503
119800,51.02012655373542
120000,23.621151117840178
120200,35.53172278063406
120400,19.23773742979142
120600,32.48237764536116
120800,32.76162515157409
121000,57.67902120299149
121200,75.9752973355062
121400,76.91097638692663
121600,66.97597177371331
121800,72.91238103213242
122000,73.51455976819734
122200,74.91504810408897
122400,78.30807779373066
122600,69.04178784106603
122800,78.77975794109575
123000,53.571261420252895
123200,26.887103787333363
123400,11.227833991779153
123600,11.465981552783424
123800,15.228729623508935
124000,13.750728359331879
124200,16.513624074777518
124400,15.79475577263805
124600,18.792998212529607
124800,25.370882796002782
125000,24.749050306374997
125200,38.13801295860809
125400,40.82427427211223
125600,36.08240843578572
125800,32.96788638757511
126000,35.94358325038135
126200,39.65971877480334
126400,42.93523533327658
126600,42.62435543927535
126800,38.87440360408426
127000,43.372179904415866
127200,41.78003279056725
127400,36.98157671638408
127600,40.41818383224128
127800,47.19807046592539
128000,46.713898817356494
128200,47.933120404860674
128400,44.496654657695224
128600,46.887258054884754
128800,46.31719929823792
129000,49.646894761708566
129200,50.22719627168861
129400,51.339356328274434
129600,47.88044965972112
129800,52.29710914880548
130000,45.0721080536578
130200,46.42714145076509
130400,33.37575710470768
130600,52.43437686041851
130800,52.51927935981202
131000,51.65117275048932
131200,51.20842201206138
131400,48.43085395563281
131600,49.272463143045826
131800,43.92816203138001
132000,34.05657724099993
132200,46.72606552406709
132400,50.088620199821705
132600,55.16337704998368
132800,55.94094317850889
133000,57.962177948987396
133200,53.41451851466636
133400,56.07464154130393
133600,55.50565833952556
133800,46.21627356504699
134000,44.67281450925301
134200,50.127242090941756
134400,51.31428460631136
134600,56.22742073593933
134800,58.67015233959527
135000,58.938699932489044
135200,61.59893995478055
135400,61.8024156222882
135600,62.454197094296546
135800,62.66296353763678
136000,52.8207905124085
136200,49.00817489222799
136400,44.33831301134276
136600,46.54172718118731
136800,45.03890584657953
137000,63.07365215907951
137200,48.5317453851655
137400,59.275167276566044
137600,41.62547623876018
137800,59.734996280112654
138000,53.8701943311988
138200,68.59230217194502
138400,60.394062682675795
138600,54.464238232007006
138800,51.29019047355469
139000,38.815734732498406
139200,52.34007231219987
139400,47.3409740441417
139600,45.010518960734636
139800,44.76510253925355
140000,48.85975891172243
140200,59.986905748464615
140400,65.53045130694949
140600,71.12984404389417
140800,61.07289074074255
141000,61.94036086985225
141200,67.18382413293908
141400,57.91279577231409
141600,65.85723223980676
141800,67.62735769267132
142000,74.63299090650064
142200,66.9403713473029
142400,64.44869514756638
142600,66.72532699292478
142800,57.73791747645238
143000,44.909376065785196
143200,47.88181436111542
143400,53.79018127612593
143600,48.40691833494587
143800,53.0104131543575
144000,56.08808203101149
144200,66.23738789288304
144400,50.117036646044895
144600,64.37513120959528
144800,50.10771285201545
145000,56.506117775371415
145200,59.165825484232315
145400,57.51921665856947
145600,52.55783425891231
145800,60.54706505484348
146000,76.50374810166647
146200,70.64070985139954
146400,73.47593328576168
146600,71.69741271073099
146800,73.21397677638262
147000,60.14075205037359
147200,56.25043105935923
147400,60.49892275610114
147600,76.7090016766982
147800,81.50198585060699
148000,66.14909336736085
148200,67.23272485160199
148400,68.79622017547317
148600,43.542943016656935
148800,39.337634268443416
149000,49.462755929489525
149200,59.13534316992158
149400,17.614198655508098
149600,8.650916539918816
149800,20.1432544704397
150000,38.01329221670827
150200,40.98921372234805
150400,58.31174638807436
150600,41.25403879177681
150800,52.960819290719236
151000,61.834935133403086
151200,45.43620442741441
151400,60.223274769079076
151600,53.90825992341724
151800,58.700143282356684
152000,25.53887954669351
152200,61.260493898643006
152400,60.73111424259173
152600,51.170059342364034
152800,62.69424227283873
153000,50.41609869990086
153200,59.05413342146063
153400,57.88210791849272
153600,17.443277153623427
153800,17.01563279051146
154000,12.931659236077719
154200,19.178482536514387
154400,13.537397824825106
154600,20.26258243160669
154800,13.758768248896434
155000,9.773129303570734
155200,19.733078560171602
155400,51.11217335375126
155600,62.866075277949754
155800,52.065428213678345
156000,56.78979184137604
156200,52.15558479456834
156400,56.876009768444256
156600,56.532947295490985
156800,50.134425983649095
157000,34.09922902884577
157200,48.88832091601732
157400,37.65545193823302
157600,28.713258330430733
157800,58.18846810064028
158000,65.66435796363965
158200,53.5844432597998
158400,46.271823029525585
158600,62.99133630735024
158800,22.130518354097664
159000,19.663238884673035
159200,10.485434073010564
159400,11.106841385841516
159600,25.821213235784562
159800,35.47924115094668
160000,40.977333139350144
160200,18.59150843767262
160400,22.750838545107225
160600,9.220473938105897
160800,22.645797765087572
161000,7.408315049151401
161200,7.554417749480746
161400,12.251211875169552
161600,12.064947293641794
161800,26.790475034705825
162000,11.1158159052423
162200,23.32999390351941
162400,11.993819777438537
162600,18.609479584414995
162800,21.239918669126183
163000,36.598713506274066
163200,54.80821700169663
163400,55.995380267757355
163600,60.47108875530632
163800,63.875878955323735
164000,38.88831397502469
164200,64.12749048562951
164400,31.916244461058362
164600,46.322895259247176
164800,61.78823777790751
165000,61.9825511874833
165200,54.82411593550853
165400,63.06698218235419
165600,58.27023381701894
165800,38.258109339398814
166000,40.36259428752227
166200,65.85306211039588
166400,48.01049054608025
166600,64.58466523784709
166800,64.05622896079637
167000,49.32148238384543
167200,40.58914973644565
167400,66.90750106178804
167600,37.328495596875676
167800,7.016250659783935
168000,7.103954339411653
168200,11.264303516876424
168400,4.412805013582959
168600,8.869676224603543
168800,14.99842010602692
169000,23.628235326357892
169200,26.954933824998168
169400,6.969399345577656
169600,14.408516831051308
169800,8.949066235963015
170000,31.523397024851203
170200,18.44806273411223
170400,9.954675270971595
170600,38.02248268315603
170800,17.024695498659423
171000,12.848126279438032
171200,8.885710173491914
171400,12.53951746072234
171600,15.836598380999085
171800,34.088653090731356
172000,21.60557203256319
172200,27.613005703429014
172400,51.965853314621604
172600,56.56063592977551
172800,63.061326006104146
173000,42.555109897455054
173200,30.43532042452947
173400,12.990517043110815
173600,11.381529567364957
173800,25.876070331349155
174000,36.030370295438516
174200,30.179615718371277
174400,30.712284176491128
174600,53.990734464921175
174800,27.913048695816812
175000,13.198222771469068
175200,30.400672618187965
175400,46.488304166156254
175600,46.531445610171104
175800,63.07296728580945
176000,56.15438683575766
176200,63.90789647826368
176400,63.76507194485991
176600,58.758094627316865
176800,51.380392598925276
177000,64.63568017579045
177200,60.493586360445576
177400,57.77981887204667
177600,63.9187821452217
177800,59.92001235567116
178000,65.38394237369127
178200,66.10074163553953
178400,66.64517375435375
178600,67.12643213490283
178800,52.31314155406838
179000,59.327469485746505
179200,63.698976603593934
179400,64.16393352169557
179600,48.615019571652944
179800,68.24898252989925
180000,59.317933365000364
180200,64.24237815706881
180400,68.891611601929
180600,56.32396220359575
180800,69.6928697303103
181000,68.97951019151391
181200,68.05137747476569
181400,63.21249990521627
181600,69.82315722663448
181800,64.18426410049668
182000,59.949990346400085
182200,25.3376867054814
182400,7.147788250326725
182600,6.546730841778791
182800,6.62342020956621
183000,11.414521644841916
183200,11.2743204218272
183400,8.222042887409618
183600,14.354779605705414
183800,34.24410657009353
184000,23.478608977061626
184200,44.77153491739564
184400,27.708815178492113
184600,37.51620443165865
184800,67.2877301165202
185000,55.768721693150994
185200,57.025352524242685
185400,64.21992605167978
185600,71.89683881773033
185800,71.50209156651302
186000,68.33442241514736
186200,65.2729281206054
186400,63.38525876712112
186600,69.00479630721574
186800,73.45167644499064
187000,34.7119389279429
187200,57.58496089393115
187400,27.142367120638063
187600,8.369645076410679
187800,24.71231034988711
188000,28.984844987028357
188200,57.68551525049697
188400,69.62353072551883
188600,71.95524825909254
188800,39.94508624947228
189000,46.90914841103725
189200,49.68488850414195
189400,35.17865352980901
189600,55.47440090726821
189800,64.58693879415023
190000,33.83850723177298
190200,40.917581127785084
190400,24.306050463698185
190600,6.343550870307042
190800,9.432787799073624
191000,7.0421163019263275
191200,6.7229185051007905
191400,9.420391561852789
191600,9.751660584244082
191800,11.549974928611604
192000,21.82868336791469
192200,13.174759635257693
192400,10.261227773479808
192600,13.35398793963674
192800,18.13622607970765
193000,36.093246158750475
193200,35.58903659945259
193400,42.99940231659786
193600,49.48281219902107
193800,72.18512655423389
194000,55.08512936314295
194200,45.89342713004363
194400,67.91945103776614
194600,34.76286369211951
194800,10.854643345071922
195000,13.03163019560227
195200,20.690002593787238
195400,6.742750552331167
195600,7.567632848246459
195800,11.934163736399206
196000,32.06945872005442
196200,41.123002493314196
196400,36.366625171717104
196600,34.07683500670076
196800,8.056826030935632
197000,11.262863706939273
197200,25.656870549525532
197400,8.908712330647441
197600,8.373297941954174
197800,14.932421125611278
198000,11.359091540826686
198200,11.659691672653981
198400,11.440769802002677
198600,22.877547608794668
198800,15.89551387351466
199000,19.46489761520969
199200,43.47129090581956
199400,40.44785630080736
199600,70.07347880746266
199800,53.886258550553826
200000,58.62390596921119
200200,48.26887936466453
200400,71.68617342607139
200600,54.0780063556218
200800,68.15321980762273
201000,34.23927784519471
201200,13.18341864530331
201400,12.581395335149441
201600,9.8526430054986
201800,14.103723896826548
202000,16.546196462116438
202200,15.152188597523107
202400,22.518488517574582
202600,43.13539504479905
202800,35.34945783102172
203000,59.34269768054066
203200,47.961401338562744
203400,72.45894942574216
203600,58.35385226758832
203800,65.94832514839858
204000,73.26775163743888
204200,67.42581727939968
204400,68.12351261826524
204600,75.06910786387814
204800,54.43052846138086
205000,68.99466235914484
205200,70.82464193602182
205400,74.29070902988332
205600,32.72151331230285
205800,22.015133062824372
206000,27.7183516711266
206200,12.732329287677384
206400,14.945342678269261
206600,14.022310617121493
206800,13.778188384521554
207000,15.640455050744391
207200,14.957978670846577
207400,16.482374321850198
207600,16.85952237005115
207800,17.90117051733399
208000,23.43080011392939
208200,25.47769031613016
208400,43.770082750767315
208600,48.32517499675021
208800,26.15806532946411
209000,33.93976976840806
209200,35.518134251884405
209400,71.40825841774898
209600,73.93465882729016
209800,73.34952712086344
210000,57.97987912410991
210200,70.85412385246782
210400,74.20458792625179
210600,72.32763912105655
210800,69.8006278200271
211000,49.539721569691
211200,35.3543238964519
211400,52.15635445649324
211600,54.04114467496148
211800,51.195447108757115
212000,70.16070610962088
212200,60.1957335635227
212400,31.956600915200838
212600,32.601814950189684
212800,68.23940687819602
213000,71.380920489381
213200,43.77717368386006
213400,22.951479039979585
213600,16.337761784981605
213800,22.993205016209792
214000,27.30931081974202
214200,24.796017918340766
214400,43.9062743274055
214600,45.1153635733962
214800,72.78062668041511
215000,75.182239485641
215200,67.78591147780435
215400,62.447923190472395
215600,76.54335323989434
215800,66.89567955051479
216000,64.42285289508881
216200,77.51778743829546
216400,69.23918347452722
216600,76.36170010384659
216800,53.77249654834909
217000,37.5430369862097
217200,73.8006623286249
217400,64.47399495722523
217600,56.05353008254589
217800,77.40662677843407
218000,77.91361898111145
218200,71.17694390042547
218400,73.21583139381788
218600,75.14129010628324
218800,57.67319227314796
219000,77.40254069995609
219200,78.5297246611314
219400,78.58804609174213
219600,70.3668180444227
219800,68.64122651451481
220000,76.24407949219669
220200,78.45961877422617
220400,80.57288951939768
220600,69.68910484330424
220800,75.563842417687
221000,80.79701414293629
221200,63.04310158829491
221400,32.24629591842232
221600,14.633968606847933
221800,15.63365125766256
222000,9.469993895947136
222200,9.892670266327341
222400,9.711838213545576
222600,11.368104628399948
222800,16.91571856961449
223000,13.010633049962093
223200,17.331747874341303
223400,30.22958987822678
223600,25.562204695839675
223800,28.67696425656833
224000,25.72136654079522
224200,34.24717345423927
224400,19.54349627788463
224600,34.84876841520293
224800,73.88769402291132
225000,76.82974985978973
225200,77.01112470551229
225400,79.99425388569485
225600,76.87383998037063
225800,56.81988107772877
226000,74.20135871267794
226200,70.70928871073865
226400,79.95379018290905
226600,78.40360652049834
226800,61.0974390297108
227000,57.02098748934497
227200,81.55065660979501
227400,60.53365146369721
227600,69.3946692611429
227800,65.61559495157817
228000,61.2050974935935
228200,23.364059023907863
228400,24.011652050061244
228600,12.456330900222161
228800,24.435168520042236
229000,19.21798267797455
229200,30.42120432778238
229400,40.20462417245563
229600,42.36726697180964
229800,45.615525346231365
230000,22.809445580864335
230200,19.0476491951614
230400,16.77835307701168
230600,13.437138432892649
230800,13.55512767271056
231000,19.015986346286912
231200,15.167120146533154
231400,16.539267068777907
231600,29.904001240321826
231800,43.26017635473764
232000,24.83949368601749
232200,18.47321074534868
232400,33.6553208819464
232600,72.52499900357925
232800,48.042449285233744
233000,34.26884669516507
233200,59.5745308599876
233400,65.27480047567528
233600,71.4684523715274
233800,32.58948794951114
234000,32.97902512011702
234200,38.57162404541142
234400,21.25203933761459
234600,35.578883404535226
234800,19.833641853231263
235000,10.31814372617991
235200,10.40766890541488
235400,11.806579282813447
235600,13.356185898807084
235800,12.79946550172775
236000,14.279660178908948
236200,13.357159452458829
236400,13.84963900813889
236600,15.48991845763555
236800,14.561568387750883
237000,17.60113582296026
237200,19.088001443147235
237400,21.28420288087173
237600,18.720602568560324
237800,31.030219010884085
238000,29.346519346966286
238200,30.821073552380195
238400,33.71411766554354
238600,36.53536163158653
238800,37.9352287626761
239000,39.639161046471656
239200,40.198976774728145
239400,38.56538242180246
239600,38.87679934449264
239800,41.54765088714303
240000,40.464506713946584
240200,35.786363096212376
240400,33.78104425851884
240600,36.82870215356944
240800,39.013843152936055
241000,37.76212611109701
241200,39.657591395063285
241400,39.73986409512275
241600,41.38955729545204
241800,40.85381582226394
242000,38.67326224716707
242200,41.688888640431394
242400,45.03658989188652
242600,44.9140959255682
242800,46.0046327014264
243000,44.32279593147158
243200,43.84151976059203
243400,47.30577892253811
243600,46.28649420157344
243800,47.013929751827504
244000,45.18355249666945
244200,46.60044876311983
244400,47.76113245886529
244600,49.23387500503929
244800,42.221948398961075
245000,40.36869936545917
245200,40.9086301092863
245400,43.26944501765344
245600,46.85669746329983
245800,49.95841071169299
246000,49.42996094093136
246200,50.92562466282387
246400,49.131081394468474
246600,51.50808825904165
246800,33.17166983646262
247000,50.06535559029242
247200,49.723881497638416
247400,49.74246608314249
247600,49.02149169037215
247800,46.378115886459895
248000,47.7795514454954
248200,53.72853257538011
248400,52.44491325327568
248600,52.65332499132925
248800,50.12153361241175
249000,54.725861572828336
249200,52.85746971553954
249400,55.60899483263446
249600,55.307077961665854
249800,50.178444600681516
250000,53.527988435609885
250200,56.85940272188768
250400,47.20426438545646
250600,42.87481462395167
250800,52.70949068272954
251000,52.20640397887226
251200,57.12585243737238
251400,57.072527982305765
