#"Step","opes_expl_bias (kJ/mol)"
96800,24.875958288076554
97000,27.490694068061185
97200,28.763589784313154
97400,30.25462005566728
97600,30.20103931967572
97800,31.725136629994367
98000,31.750069913388714
98200,27.63223367013314
98400,29.64109354104475
98600,30.80573100617711
98800,33.87201542726509
99000,33.66438339455973
99200,35.71733016635581
99400,34.10417866562955
99600,37.03363224804567
99800,37.68088456049281
100000,36.1597107879465
100200,33.57365332820539
100400,37.084096038171985
100600,33.74404751241138
100800,29.190320668502835
101000,41.1023740547348
101200,33.10591513928616
101400,38.00891929343393
101600,35.83513904961726
101800,38.64795135902947
102000,42.107708059307335
102200,45.42309645575602
102400,41.90828733304736
102600,44.88321752392213
102800,45.74184232046329
103000,42.93442379605169
103200,44.80218152662096
103400,38.65772748127273
103600,43.72377551663308
103800,46.008478255236966
104000,42.86845434873264
104200,46.75615656328411
104400,49.88449396985368
104600,48.604837482272
104800,52.38984169634384
105000,52.6928637936291
105200,53.48500136074212
105400,54.35446114999599
105600,50.8900348149013
105800,48.98111467953066
106000,55.64251746547959
106200,54.69500001503603
106400,43.537361060823514
106600,55.166020129242
106800,57.923534579156616
107000,59.11570090435385
107200,58.6805368162721
107400,57.25248762391962
107600,60.11598334747311
107800,59.37220361501768
108000,58.71488813098809
108200,57.52392175124093
108400,47.774474765215494
108600,58.651737291498414
108800,62.648795962634665
109000,58.69975283288491
109200,63.778694658510936
109400,59.183751398937034
109600,63.24955459895714
109800,57.5122205267291
110000,53.600212519500786
110200,58.62966951223048
110400,66.93515331641176
110600,61.735064728391166
110800,59.891814675323175
111000,56.984192891910624
111200,51.40522307198647
111400,62.2672328721021
111600,69.71776158577009
111800,65.54904991133753
112000,65.33430051581172
112200,65.85880971398942
112400,61.57083594513598
112600,70.10644062410643
112800,71.15989191092729
113000,55.13797613307595
113200,73.3307049154087
113400,62.74449098690045
113600,71.15923619934632
113800,65.50017546970967
114000,69.31165477340247
114200,72.02565565659322
114400,71.88683037247924
114600,72.714332174139
114800,71.93322642035662
115000,77.84072526261706
115200,61.996622558517444
115400,78.5963041392777
115600,68.5463396909708
115800,62.67524537232334
116000,65.76840955069041
116200,71.96378636845307
116400,74.15236298786584
116600,80.42749614147542
116800,75.71239607118027
117000,75.35152721953544
117200,75.02303832330188
117400,74.53560818917767
117600,81.5272007554527
117800,70.18891748756697
118000,75.05565504100046
118200,48.39658854100642
118400,20.426223097787375
118600,11.763007911208664
118800,8.388309251949622
119000,16.963761631704717
119200,14.29727671090529
119400,14.763733848116994
119600,31.4852548879625
119800,34.04256063822336
120000,55.340326919686724
120200,41.78975169982748
120400,37.188520953396626
120600,55.576684204018335
120800,33.082610669149936
121000,56.791560267619985
121200,48.655701357322634
121400,50.58637887036498
121600,57.49697384346233
121800,57.650290962488796
122000,55.49087383402234
122200,57.59550092665552
122400,56.29937280359956
122600,40.34914185905284
122800,53.821928891992876
123000,43.52463553864237
123200,49.23208784900625
123400,5.602879110495556
123600,27.66971790076422
123800,1.418458069009195
124000,7.163882302002353
124200,7.392063305103408
124400,14.303119985853975
124600,3.2917558436135193
124800,7.598010757068287
125000,5.9096996860780004
125200,14.384797633751992
125400,13.721567022893149
125600,8.443063585282989
125800,9.246278482743799
126000,35.63919236264269
126200,59.292067783666916
126400,21.733647170945176
126600,6.7824223294062715
126800,7.1553821452360005
127000,38.108535899851496
127200,56.912728286824205
127400,32.972260736658576
127600,58.508219429431705
127800,30.79921950392142
128000,51.10517523969745
128200,54.300437571048704
128400,58.67458116252167
128600,60.77305985109281
128800,57.59401971126017
129000,41.367596984597
129200,25.174666151354455
129400,7.861185018723135
129600,25.067790012513782
129800,14.612265117252273
130000,31.96525253918116
130200,56.16648928026111
130400,60.80242465066598
130600,51.798276696258384
130800,62.05137128300652
131000,62.67418141917117
131200,49.896154104247906
131400,63.561697491383356
131600,63.18087066040177
131800,52.558726779946
132000,64.08274977068318
132200,64.63398339916007
132400,62.41083774439976
132600,43.39303757446774
132800,6.823674778537702
133000,24.818286144857648
133200,3.7555425875975788
133400,6.310756263717807
133600,24.473620373078834
133800,6.1108448575357235
134000,12.45746484675397
134200,10.067289426819103
134400,13.513026584662715
134600,9.50887694984929
134800,8.065948300745344
135000,30.385563803265157
135200,11.30998200048073
135400,15.255881309967837
135600,15.75831124287258
135800,17.9894965698395
136000,11.066377700168967
136200,29.643454755714657
136400,13.771796712022784
136600,24.401753268032373
136800,15.820795080881124
137000,32.43675130101696
137200,20.15540174767501
137400,18.975064486005962
137600,19.101764314394476
137800,19.376779132165648
138000,25.182236697913137
138200,29.328004346179352
138400,47.62983199180454
138600,56.223407918216814
138800,51.35818520420725
139000,60.75796900233537
139200,57.578629833979484
139400,62.226042460612916
139600,62.57508671998313
139800,59.43814219784103
140000,36.247326866173516
140200,13.333735218481937
140400,7.852980608577288
140600,2.7462344178948808
140800,2.80010316476448
141000,21.513629339602783
141200,6.514617115805168
141400,17.061135806552514
141600,6.052554073302196
141800,9.046413751909686
142000,10.165486342567107
142200,15.302077339287314
142400,40.06369260835223
142600,59.65179411549312
142800,57.42771552131688
143000,57.21768342472134
143200,36.237797908367554
143400,61.28916549825021
143600,60.879029805635966
143800,60.063376148312045
144000,56.41244087304936
144200,58.100700727492445
144400,63.0807996898476
144600,61.367030979922085
144800,48.37288506419702
145000,63.554136546144875
145200,52.21380579682935
145400,64.56148148183496
145600,60.77329363054063
145800,62.03417582089222
146000,63.860239427039474
146200,43.95377673119703
146400,60.776315933215656
146600,55.574784021753956
146800,66.50617525399377
147000,57.37153145877346
147200,60.391476355334326
147400,63.100010866966144
147600,62.80002456709765
147800,44.31310133635256
148000,64.34129021178
148200,40.0744364388943
148400,13.551380190659472
148600,15.102443447537818
148800,20.78564737514142
149000,11.981854846154642
149200,34.174613224311315
149400,23.574863771106727
149600,24.51969896105862
149800,40.23091592135023
150000,46.08488930787268
150200,23.021819805695124
150400,26.462303647256196
150600,51.05790161568726
150800,65.39168041067786
151000,67.82811931865133
151200,58.643122339178376
151400,57.76937921356245
151600,59.73464236844739
151800,25.35957165350115
152000,10.350976217717879
152200,4.874637211487184
152400,4.076407276279251
152600,8.3158777663184
152800,13.923383477197769
153000,9.275206107168719
153200,20.111334961337906
153400,6.939623418343789
153600,9.397282657027976
153800,13.48473149371196
154000,34.7426633509215
154200,66.10819841502655
154400,48.481728104666665
154600,66.99188268611454
154800,59.313717089977565
155000,64.56426626470613
155200,67.49198584227031
155400,68.17163663713758
155600,65.9150588590075
155800,57.526160926955114
156000,68.70748435156172
156200,65.29679069268268
156400,45.390513879565376
156600,68.90400306775211
156800,68.33033898292715
157000,41.99801524615103
157200,43.03643692334624
157400,56.7552185251408
157600,16.68825589615187
157800,5.481440997823818
158000,5.29290229652446
158200,5.797592059562423
158400,12.322320688455951
158600,6.414122927641805
158800,6.447259193074335
159000,9.70187338087182
159200,16.351125823413152
159400,12.985176705663562
159600,21.698951681326054
159800,9.602936811977974
160000,18.056039397898196
160200,18.524365210639893
160400,15.647904154615338
160600,10.98451276349681
160800,10.865100472580275
161000,12.251647767669652
161200,12.565526367523642
161400,26.706375162338528
161600,55.419418584576675
161800,64.29864059742052
162000,64.57802135430849
162200,59.42697623091907
162400,65.66108267289538
162600,61.0018602016405
162800,61.45812022057148
163000,66.45733079298684
163200,67.55820626833983
163400,58.17183123578067
163600,61.10148684261636
163800,68.69140404492006
164000,67.75959318727833
164200,61.49544196687749
164400,59.99242082314313
164600,65.73200457082825
164800,53.21726801132647
165000,47.96657732208806
165200,30.75619832964282
165400,54.80961669874405
165600,55.676208523813266
165800,50.94995388084902
166000,61.03075802956311
166200,65.60074958817307
166400,46.515762022067086
166600,70.0058140407736
166800,45.87780808019372
167000,48.05773180190552
167200,10.075412260747989
167400,4.884285123048204
167600,2.3384180766023355
167800,11.302384666190813
168000,3.2664295106811143
168200,6.982043261146723
168400,6.361535437434252
168600,5.074667575268654
168800,26.70960989105012
169000,23.277260558610678
169200,60.386806862561755
169400,62.47851361163605
169600,37.006474321976675
169800,33.4162910392648
170000,11.596760643853658
170200,22.537316565726393
170400,14.515204546289494
170600,23.6066894248771
170800,15.841730261560572
171000,13.170712001639364
171200,14.081041031316511
171400,32.81445132533803
171600,26.450828990583403
171800,36.93865555125435
172000,21.794104070428755
172200,15.966983682132637
172400,12.62860098824528
172600,27.90794750784077
172800,52.804980828385
173000,36.13923618090649
173200,38.02804498560681
173400,65.1594849456825
173600,67.83680000514408
173800,65.17401142642355
174000,66.84154488650846
174200,63.210812922337766
174400,61.830447649101494
174600,61.05930765725011
174800,56.76887382580161
175000,51.472583881526624
175200,67.77313841344174
175400,51.85195327843525
175600,38.35156211438779
175800,67.4988398803068
176000,60.526051839992576
176200,62.84680137949414
176400,62.41452283008617
176600,61.48823451558694
176800,61.98858793528245
177000,67.41239997659801
177200,70.97303274821492
177400,58.41814134377716
177600,16.286057257081488
177800,12.474875988006321
178000,7.709974216853495
178200,1.9459440795299354
178400,25.58625950752657
178600,13.02883176131677
178800,2.1924586718897565
179000,13.028331526769604
179200,8.035295666969029
179400,19.499722931139637
179600,16.754392692309416
179800,11.316975759921371
180000,28.219968100362266
180200,20.88832697472864
180400,10.777085970011042
180600,12.183325240213865
180800,33.23003911801866
181000,21.67019209064864
181200,33.80378989292771
181400,68.07344981090338
181600,65.22439516226997
181800,56.40440406430895
182000,26.843053853482694
182200,52.48033577819971
182400,63.196949269456034
182600,60.39778307082686
182800,35.96885479416626
183000,26.837865845121478
183200,33.93829698867557
183400,15.96508398235051
183600,20.352330091888536
183800,41.108117250369475
184000,57.08143656125556
184200,74.31022936057856
184400,45.37692144476748
184600,17.09235575879588
184800,22.080062666453166
185000,17.82257787176347
185200,10.695203036776704
185400,15.480542066633287
185600,26.404755188496427
185800,18.010478821719826
186000,46.70849244623079
186200,50.22238327409142
186400,71.94886304580118
186600,44.329904583789926
186800,19.543398745962698
187000,21.1952415800147
187200,13.290402020800013
187400,33.01915158288732
187600,69.95015219360167
187800,64.71529373705489
188000,72.8329495773185
188200,59.65772764129881
188400,71.18868734954386
188600,74.85131940428859
188800,59.408530178786236
189000,71.32714659018546
189200,73.54372903944552
189400,43.937289068436215
189600,58.67767749442447
189800,73.08056539021231
190000,35.5022894271171
190200,60.60624776258046
190400,64.02234798512065
190600,28.279702087454357
190800,34.13339843618382
191000,22.011115522115755
191200,39.61143398694875
191400,16.255833146648886
191600,20.07780553817036
191800,29.083391936402325
192000,11.99558711560964
192200,12.833282659520904
192400,15.46776517901964
192600,13.561320690953643
192800,15.83047995253802
193000,23.63980881441879
193200,22.337845869900242
193400,15.829346446416208
193600,26.150997614814177
193800,24.032049346035226
194000,33.89808202513332
194200,38.3040425541705
194400,25.50467082735019
194600,29.615876063201238
194800,33.27205693909229
195000,53.51865198155009
195200,64.2795693339402
195400,43.95608478994847
195600,69.77807129138644
195800,72.98868201393044
196000,73.3074117053765
196200,74.35797879142456
196400,70.19843737651033
196600,71.76597477440382
196800,60.219227197440944
197000,74.89743085844084
197200,73.0979735821508
197400,67.35220044360727
197600,66.11594540161745
197800,65.49658082916099
198000,52.18309947582676
198200,60.821383905935434
198400,63.64828373517295
198600,70.80152599448479
198800,57.54930623368273
199000,71.80223827204613
199200,75.84241700008351
199400,57.49042012851646
199600,75.75972901734727
199800,77.45279484087449
200000,69.58431735182354
200200,77.76941934926238
200400,64.58018466487351
200600,38.12498584223295
200800,19.98686609675107
201000,5.331592057739058
201200,5.601054868905826
201400,15.505650290150022
201600,28.563782272057654
201800,33.31692157224479
202000,49.860189862823844
202200,48.27780685660001
202400,63.98830934526925
202600,39.22817313977975
202800,69.66248762379598
203000,68.40980030364094
203200,76.23949437806951
203400,68.1778609744675
203600,71.5202225245148
203800,30.86392244429383
204000,29.756024238698238
204200,8.238247112086226
204400,10.95678592450155
204600,21.142185858664707
204800,5.565220581638172
205000,13.87470463548401
205200,9.444080767740108
205400,7.798586634142974
205600,23.596817466829535
205800,36.818638096161045
206000,24.774741725929125
206200,54.79979719421615
206400,31.7578243074205
206600,20.177047905216025
206800,7.904680983016364
207000,15.923875276720597
207200,11.669397625290078
207400,17.950099113246793
207600,13.550623568646072
207800,18.561491578343134
208000,14.568027969699397
208200,14.266626482901616
208400,13.5398604695433
208600,20.532428811078773
208800,19.09231090221029
209000,18.312143385643203
209200,29.06456050364582
209400,23.6020305278257
209600,17.56201619548165
209800,16.722876666939346
210000,20.267859589166125
210200,21.19387775810381
210400,17.54181091224306
210600,20.923905382478498
210800,23.75514989363291
211000,27.779097661951656
211200,24.363222000171863
211400,21.915794177784722
211600,21.90896952916822
211800,20.650288303684565
212000,22.124343843478638
212200,30.21536773945575
212400,22.593693810493093
212600,24.81401839167485
212800,29.540608922471137
213000,23.427132179186877
213200,19.87067208940434
213400,28.62866673035096
213600,29.847417547486664
213800,32.67061013886603
214000,30.332916136753308
214200,31.110146068660875
214400,26.25876863703791
214600,28.27505468780471
214800,22.140173247282263
215000,30.23382213262689
215200,32.441853283653145
215400,30.90040007687366
215600,37.213875714210076
215800,34.10903075441693
216000,37.782388402780434
216200,33.92441922767783
216400,38.68874141457957
216600,38.11892033885041
216800,39.062189499175346
217000,39.56615093999694
217200,40.19148978335201
217400,40.90243578725029
217600,40.91335495701485
217800,41.74367727442925
218000,41.403444728722775
218200,39.62631163537523
218400,35.84555483458782
218600,28.288344889395294
218800,32.596206477922465
219000,41.26845882885142
219200,39.23763531615435
219400,37.71522602175932
219600,30.60765946829158
219800,41.11091747215277
220000,41.75325525897682
220200,45.308674799337425
220400,45.80110401940848
220600,41.66922428995324
220800,44.07593889912436
221000,41.20102173856815
221200,37.70353146850052
221400,38.610759372876956
221600,39.66885510978654
221800,46.812179477201475
222000,44.7254482025403
222200,43.26817366215731
222400,48.48096580745092
222600,40.80110284519932
222800,44.98110398517082
223000,50.511227100513196
223200,45.944756555328645
223400,41.2375402024668
223600,46.89881277317568
223800,50.380632431698054
224000,49.8476189601038
224200,51.98673350522631
224400,45.03269864939589
224600,46.486102917473566
224800,47.02127703803549
225000,49.330498765707226
225200,43.63133918534744
225400,42.69795183438672
225600,43.0928779090994
225800,44.577473272132195
226000,43.72751496776026
226200,49.706888357040064
226400,51.01158870960267
226600,48.898759696817834
226800,47.8092349871805
227000,43.41048664944313
227200,39.612950526176554
227400,41.317019439621546
227600,38.204886660486466
227800,44.069869651608975
228000,41.18981967876393
228200,41.56932658299518
228400,46.18475339635187
228600,47.87137012969814
228800,46.35391991178505
229000,40.5569641494406
229200,39.30839000282904
229400,45.32445136713775
229600,38.315392910336236
229800,43.70591909638858
230000,38.74749699495559
230200,42.75929231301454
230400,37.675506318086185
230600,45.18924880141073
230800,57.720532026897686
231000,57.582656767165
231200,50.843019817991504
231400,53.26464714836152
231600,61.12631354850754
231800,62.7671106842606
232000,58.35323954806991
232200,54.5463196900022
232400,55.9730604386999
232600,61.28117058921754
232800,63.976230442767516
233000,63.81324601225119
233200,58.34700040256571
233400,51.59016356197122
233600,50.64335085914972
233800,42.781461040255394
234000,41.163243871125125
234200,52.652757831667856
234400,46.831592515920285
234600,55.8533611566344
234800,62.013033964080606
235000,65.3532785139464
235200,59.921141095459205
235400,58.01791207843632
235600,51.18660403410443
235800,48.24455654238536
236000,62.01138265659052
236200,49.40981178207846
236400,49.369573880286744
236600,54.8190290255091
236800,60.198532715564006
237000,56.75014080887304
237200,58.67282513176931
237400,50.63598995014197
237600,62.57644840250283
237800,54.97254217735036
238000,48.43671087646171
238200,48.40211823667656
238400,48.15006656211181
238600,52.91725102340229
238800,56.514730619442616
239000,55.585799789537134
239200,54.213752851522834
239400,53.050076623188644
239600,67.11777734924951
239800,67.68436045244822
240000,69.1616553645673
240200,57.17373922296413
240400,63.01248806362921
240600,46.89879452312993
240800,41.254437987473764
241000,45.072073028247736
241200,30.95145884876621
241400,37.68727577348253
241600,29.6836149316564
241800,45.85038425008459
242000,39.31000303582271
242200,36.38140791031676
242400,26.30030600906523
242600,14.582867428192163
242800,17.90947142686679
243000,19.043135823139565
243200,17.610421425782864
243400,15.702943873125983
243600,19.021336853499253
243800,29.391489918943694
244000,40.20593666584626
244200,63.222589821249535
244400,59.81490229802375
244600,61.925188022186965
244800,35.441597910850774
245000,58.669528001341966
245200,50.00617253422435
245400,55.599146957624555
245600,18.874759037222628
245800,7.28969213970879
246000,18.26512354408834
246200,12.295970964869014
246400,7.002287283152251
246600,18.41908880846822
246800,11.596001076762015
247000,21.5743488266999
247200,9.767092329672199
247400,31.527919944041578
247600,19.21157329734568
247800,29.063068458146017
248000,44.11372048396508
248200,62.829796445505764
248400,62.68401200418996
248600,58.11355766019833
248800,56.43530397324793
249000,57.47383754902931
249200,63.99384874345191
249400,48.00887442218688
249600,63.741800092907354
249800,65.03397879409643
250000,57.57633744819886
250200,64.90467056052877
250400,55.114904558619855
250600,63.75506109868347
250800,62.757603582477486
251000,63.589799047639
251200,50.1018800301218
251400,62.76443725163036
251600,44.94535490556721
251800,63.4484316728299
252000,37.30411627947026
252200,29.01984357891019
